Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2020-01-01,01:00:00,CIPP,CE01,CO,527,ug/m3,automatico
2020-01-01,02:00:00,CIPP,CE01,CO,561,ug/m3,automatico
2020-01-01,03:00:00,CIPP,CE01,CO,527,ug/m3,automatico
2020-01-01,04:00:00,CIPP,CE01,CO,481,ug/m3,automatico
2020-01-01,05:00:00,CIPP,CE01,CO,424,ug/m3,automatico
2020-01-01,06:00:00,CIPP,CE01,CO,447,ug/m3,automatico
2020-01-01,07:00:00,CIPP,CE01,CO,435,ug/m3,automatico
2020-01-01,08:00:00,CIPP,CE01,CO,469,ug/m3,automatico
2020-01-01,10:00:00,CIPP,CE01,CO,435,ug/m3,automatico
2020-01-01,11:00:00,CIPP,CE01,CO,424,ug/m3,automatico
2020-01-01,12:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-01,13:00:00,CIPP,CE01,CO,389,ug/m3,automatico
2020-01-01,14:00:00,CIPP,CE01,CO,389,ug/m3,automatico
2020-01-01,15:00:00,CIPP,CE01,CO,366,ug/m3,automatico
2020-01-01,16:00:00,CIPP,CE01,CO,378,ug/m3,automatico
2020-01-01,17:00:00,CIPP,CE01,CO,389,ug/m3,automatico
2020-01-01,18:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-01,19:00:00,CIPP,CE01,CO,447,ug/m3,automatico
2020-01-01,20:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-01,21:00:00,CIPP,CE01,CO,424,ug/m3,automatico
2020-01-01,22:00:00,CIPP,CE01,CO,435,ug/m3,automatico
2020-01-01,23:00:00,CIPP,CE01,CO,447,ug/m3,automatico
2020-01-02,00:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-02,01:00:00,CIPP,CE01,CO,321,ug/m3,automatico
2020-01-02,02:00:00,CIPP,CE01,CO,309,ug/m3,automatico
2020-01-02,03:00:00,CIPP,CE01,CO,321,ug/m3,automatico
2020-01-02,04:00:00,CIPP,CE01,CO,321,ug/m3,automatico
2020-01-02,05:00:00,CIPP,CE01,CO,332,ug/m3,automatico
2020-01-02,06:00:00,CIPP,CE01,CO,344,ug/m3,automatico
2020-01-02,07:00:00,CIPP,CE01,CO,366,ug/m3,automatico
2020-01-02,08:00:00,CIPP,CE01,CO,389,ug/m3,automatico
2020-01-02,09:00:00,CIPP,CE01,CO,355,ug/m3,automatico
2020-01-02,10:00:00,CIPP,CE01,CO,366,ug/m3,automatico
2020-01-02,11:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-02,12:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-02,13:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-02,14:00:00,CIPP,CE01,CO,366,ug/m3,automatico
2020-01-02,15:00:00,CIPP,CE01,CO,321,ug/m3,automatico
2020-01-02,16:00:00,CIPP,CE01,CO,298,ug/m3,automatico
2020-01-02,17:00:00,CIPP,CE01,CO,332,ug/m3,automatico
2020-01-02,18:00:00,CIPP,CE01,CO,378,ug/m3,automatico
2020-01-02,19:00:00,CIPP,CE01,CO,389,ug/m3,automatico
2020-01-02,20:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-02,21:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-02,22:00:00,CIPP,CE01,CO,378,ug/m3,automatico
2020-01-02,23:00:00,CIPP,CE01,CO,332,ug/m3,automatico
2020-01-03,00:00:00,CIPP,CE01,CO,321,ug/m3,automatico
2020-01-03,01:00:00,CIPP,CE01,CO,332,ug/m3,automatico
2020-01-03,02:00:00,CIPP,CE01,CO,321,ug/m3,automatico
2020-01-03,03:00:00,CIPP,CE01,CO,321,ug/m3,automatico
2020-01-03,04:00:00,CIPP,CE01,CO,344,ug/m3,automatico
2020-01-03,05:00:00,CIPP,CE01,CO,355,ug/m3,automatico
2020-01-03,06:00:00,CIPP,CE01,CO,355,ug/m3,automatico
2020-01-03,07:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-03,08:00:00,CIPP,CE01,CO,435,ug/m3,automatico
2020-01-03,09:00:00,CIPP,CE01,CO,378,ug/m3,automatico
2020-01-03,10:00:00,CIPP,CE01,CO,355,ug/m3,automatico
2020-01-03,11:00:00,CIPP,CE01,CO,355,ug/m3,automatico
2020-01-03,12:00:00,CIPP,CE01,CO,355,ug/m3,automatico
2020-01-03,13:00:00,CIPP,CE01,CO,344,ug/m3,automatico
2020-01-03,14:00:00,CIPP,CE01,CO,344,ug/m3,automatico
2020-01-03,15:00:00,CIPP,CE01,CO,332,ug/m3,automatico
2020-01-03,16:00:00,CIPP,CE01,CO,366,ug/m3,automatico
2020-01-03,17:00:00,CIPP,CE01,CO,424,ug/m3,automatico
2020-01-03,18:00:00,CIPP,CE01,CO,435,ug/m3,automatico
2020-01-03,19:00:00,CIPP,CE01,CO,492,ug/m3,automatico
2020-01-03,20:00:00,CIPP,CE01,CO,424,ug/m3,automatico
2020-01-03,21:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-03,22:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-03,23:00:00,CIPP,CE01,CO,378,ug/m3,automatico
2020-01-04,00:00:00,CIPP,CE01,CO,366,ug/m3,automatico
2020-01-04,01:00:00,CIPP,CE01,CO,378,ug/m3,automatico
2020-01-04,02:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-04,03:00:00,CIPP,CE01,CO,389,ug/m3,automatico
2020-01-04,04:00:00,CIPP,CE01,CO,378,ug/m3,automatico
2020-01-04,05:00:00,CIPP,CE01,CO,366,ug/m3,automatico
2020-01-04,06:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-04,07:00:00,CIPP,CE01,CO,424,ug/m3,automatico
2020-01-04,08:00:00,CIPP,CE01,CO,458,ug/m3,automatico
2020-01-04,09:00:00,CIPP,CE01,CO,435,ug/m3,automatico
2020-01-04,10:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-04,11:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-04,12:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-04,13:00:00,CIPP,CE01,CO,435,ug/m3,automatico
2020-01-04,14:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-04,15:00:00,CIPP,CE01,CO,378,ug/m3,automatico
2020-01-04,16:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-04,17:00:00,CIPP,CE01,CO,504,ug/m3,automatico
2020-01-04,18:00:00,CIPP,CE01,CO,469,ug/m3,automatico
2020-01-04,19:00:00,CIPP,CE01,CO,458,ug/m3,automatico
2020-01-04,20:00:00,CIPP,CE01,CO,458,ug/m3,automatico
2020-01-04,21:00:00,CIPP,CE01,CO,447,ug/m3,automatico
2020-01-04,22:00:00,CIPP,CE01,CO,435,ug/m3,automatico
2020-01-04,23:00:00,CIPP,CE01,CO,435,ug/m3,automatico
2020-01-05,00:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-05,01:00:00,CIPP,CE01,CO,366,ug/m3,automatico
2020-01-05,02:00:00,CIPP,CE01,CO,378,ug/m3,automatico
2020-01-05,03:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-05,04:00:00,CIPP,CE01,CO,458,ug/m3,automatico
2020-01-05,05:00:00,CIPP,CE01,CO,492,ug/m3,automatico
2020-01-05,06:00:00,CIPP,CE01,CO,435,ug/m3,automatico
2020-01-05,07:00:00,CIPP,CE01,CO,378,ug/m3,automatico
2020-01-05,08:00:00,CIPP,CE01,CO,389,ug/m3,automatico
2020-01-05,09:00:00,CIPP,CE01,CO,344,ug/m3,automatico
2020-01-05,10:00:00,CIPP,CE01,CO,378,ug/m3,automatico
2020-01-05,11:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-05,12:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-05,13:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-05,14:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-05,15:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-05,16:00:00,CIPP,CE01,CO,389,ug/m3,automatico
2020-01-05,17:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-05,18:00:00,CIPP,CE01,CO,504,ug/m3,automatico
2020-01-05,19:00:00,CIPP,CE01,CO,550,ug/m3,automatico
2020-01-05,20:00:00,CIPP,CE01,CO,572,ug/m3,automatico
2020-01-05,21:00:00,CIPP,CE01,CO,527,ug/m3,automatico
2020-01-05,22:00:00,CIPP,CE01,CO,550,ug/m3,automatico
2020-01-05,23:00:00,CIPP,CE01,CO,481,ug/m3,automatico
2020-01-06,00:00:00,CIPP,CE01,CO,435,ug/m3,automatico
2020-01-06,01:00:00,CIPP,CE01,CO,424,ug/m3,automatico
2020-01-06,02:00:00,CIPP,CE01,CO,458,ug/m3,automatico
2020-01-06,03:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-06,04:00:00,CIPP,CE01,CO,389,ug/m3,automatico
2020-01-06,05:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-06,06:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-06,07:00:00,CIPP,CE01,CO,481,ug/m3,automatico
2020-01-06,08:00:00,CIPP,CE01,CO,412,ug/m3,automatico
2020-01-06,09:00:00,CIPP,CE01,CO,389,ug/m3,automatico
2020-01-06,10:00:00,CIPP,CE01,CO,344,ug/m3,automatico
2020-01-06,11:00:00,CIPP,CE01,CO,401,ug/m3,automatico
2020-01-01,01:00:00,CIPP,CE01,NO2,4.6,ug/m3,automatico
2020-01-01,02:00:00,CIPP,CE01,NO2,4.6,ug/m3,automatico
2020-01-01,03:00:00,CIPP,CE01,NO2,7.5,ug/m3,automatico
2020-01-01,04:00:00,CIPP,CE01,NO2,7.2,ug/m3,automatico
2020-01-01,05:00:00,CIPP,CE01,NO2,5,ug/m3,automatico
2020-01-01,06:00:00,CIPP,CE01,NO2,2.7,ug/m3,automatico
2020-01-01,07:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-01,08:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-01,10:00:00,CIPP,CE01,NO2,2.4,ug/m3,automatico
2020-01-01,11:00:00,CIPP,CE01,NO2,2.9,ug/m3,automatico
2020-01-01,12:00:00,CIPP,CE01,NO2,3.3,ug/m3,automatico
2020-01-01,13:00:00,CIPP,CE01,NO2,4,ug/m3,automatico
2020-01-01,14:00:00,CIPP,CE01,NO2,3.8,ug/m3,automatico
2020-01-01,15:00:00,CIPP,CE01,NO2,2.9,ug/m3,automatico
2020-01-01,16:00:00,CIPP,CE01,NO2,2.6,ug/m3,automatico
2020-01-01,17:00:00,CIPP,CE01,NO2,2.9,ug/m3,automatico
2020-01-01,18:00:00,CIPP,CE01,NO2,3.6,ug/m3,automatico
2020-01-01,19:00:00,CIPP,CE01,NO2,4.4,ug/m3,automatico
2020-01-01,20:00:00,CIPP,CE01,NO2,4.2,ug/m3,automatico
2020-01-01,21:00:00,CIPP,CE01,NO2,3.1,ug/m3,automatico
2020-01-01,22:00:00,CIPP,CE01,NO2,2.4,ug/m3,automatico
2020-01-01,23:00:00,CIPP,CE01,NO2,2.7,ug/m3,automatico
2020-01-02,00:00:00,CIPP,CE01,NO2,3,ug/m3,automatico
2020-01-02,01:00:00,CIPP,CE01,NO2,3.3,ug/m3,automatico
2020-01-02,02:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-02,03:00:00,CIPP,CE01,NO2,2,ug/m3,automatico
2020-01-02,04:00:00,CIPP,CE01,NO2,2.3,ug/m3,automatico
2020-01-02,05:00:00,CIPP,CE01,NO2,3.1,ug/m3,automatico
2020-01-02,06:00:00,CIPP,CE01,NO2,7.1,ug/m3,automatico
2020-01-02,07:00:00,CIPP,CE01,NO2,6.5,ug/m3,automatico
2020-01-02,08:00:00,CIPP,CE01,NO2,6.8,ug/m3,automatico
2020-01-02,09:00:00,CIPP,CE01,NO2,5.4,ug/m3,automatico
2020-01-02,10:00:00,CIPP,CE01,NO2,5.9,ug/m3,automatico
2020-01-02,11:00:00,CIPP,CE01,NO2,5.6,ug/m3,automatico
2020-01-02,12:00:00,CIPP,CE01,NO2,5.3,ug/m3,automatico
2020-01-02,13:00:00,CIPP,CE01,NO2,5.8,ug/m3,automatico
2020-01-02,14:00:00,CIPP,CE01,NO2,5.9,ug/m3,automatico
2020-01-02,15:00:00,CIPP,CE01,NO2,4.3,ug/m3,automatico
2020-01-02,16:00:00,CIPP,CE01,NO2,3.9,ug/m3,automatico
2020-01-02,17:00:00,CIPP,CE01,NO2,4.3,ug/m3,automatico
2020-01-02,18:00:00,CIPP,CE01,NO2,4.4,ug/m3,automatico
2020-01-02,19:00:00,CIPP,CE01,NO2,4.3,ug/m3,automatico
2020-01-02,20:00:00,CIPP,CE01,NO2,4,ug/m3,automatico
2020-01-02,21:00:00,CIPP,CE01,NO2,4,ug/m3,automatico
2020-01-02,22:00:00,CIPP,CE01,NO2,3.4,ug/m3,automatico
2020-01-02,23:00:00,CIPP,CE01,NO2,2.5,ug/m3,automatico
2020-01-03,00:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-03,01:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-03,02:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-03,03:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-03,04:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-03,05:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-03,06:00:00,CIPP,CE01,NO2,2.2,ug/m3,automatico
2020-01-03,07:00:00,CIPP,CE01,NO2,3.1,ug/m3,automatico
2020-01-03,08:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-03,09:00:00,CIPP,CE01,NO2,5.1,ug/m3,automatico
2020-01-03,10:00:00,CIPP,CE01,NO2,4.1,ug/m3,automatico
2020-01-03,11:00:00,CIPP,CE01,NO2,3.6,ug/m3,automatico
2020-01-03,12:00:00,CIPP,CE01,NO2,3.3,ug/m3,automatico
2020-01-03,13:00:00,CIPP,CE01,NO2,3.4,ug/m3,automatico
2020-01-03,14:00:00,CIPP,CE01,NO2,3.6,ug/m3,automatico
2020-01-03,15:00:00,CIPP,CE01,NO2,3.5,ug/m3,automatico
2020-01-03,16:00:00,CIPP,CE01,NO2,4.5,ug/m3,automatico
2020-01-03,17:00:00,CIPP,CE01,NO2,5.3,ug/m3,automatico
2020-01-03,18:00:00,CIPP,CE01,NO2,6.5,ug/m3,automatico
2020-01-03,19:00:00,CIPP,CE01,NO2,5.5,ug/m3,automatico
2020-01-03,20:00:00,CIPP,CE01,NO2,5.7,ug/m3,automatico
2020-01-03,21:00:00,CIPP,CE01,NO2,3.8,ug/m3,automatico
2020-01-03,22:00:00,CIPP,CE01,NO2,4.6,ug/m3,automatico
2020-01-03,23:00:00,CIPP,CE01,NO2,4,ug/m3,automatico
2020-01-04,00:00:00,CIPP,CE01,NO2,3.6,ug/m3,automatico
2020-01-04,01:00:00,CIPP,CE01,NO2,2.3,ug/m3,automatico
2020-01-04,02:00:00,CIPP,CE01,NO2,2.1,ug/m3,automatico
2020-01-04,03:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-04,04:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-04,05:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-04,06:00:00,CIPP,CE01,NO2,1.9,ug/m3,automatico
2020-01-04,07:00:00,CIPP,CE01,NO2,2.6,ug/m3,automatico
2020-01-04,08:00:00,CIPP,CE01,NO2,3.6,ug/m3,automatico
2020-01-04,09:00:00,CIPP,CE01,NO2,3.8,ug/m3,automatico
2020-01-04,10:00:00,CIPP,CE01,NO2,3.1,ug/m3,automatico
2020-01-04,11:00:00,CIPP,CE01,NO2,3.4,ug/m3,automatico
2020-01-04,12:00:00,CIPP,CE01,NO2,3.7,ug/m3,automatico
2020-01-04,13:00:00,CIPP,CE01,NO2,3.9,ug/m3,automatico
2020-01-04,14:00:00,CIPP,CE01,NO2,2.7,ug/m3,automatico
2020-01-04,15:00:00,CIPP,CE01,NO2,2.7,ug/m3,automatico
2020-01-04,16:00:00,CIPP,CE01,NO2,3.1,ug/m3,automatico
2020-01-04,17:00:00,CIPP,CE01,NO2,5.5,ug/m3,automatico
2020-01-04,18:00:00,CIPP,CE01,NO2,4.8,ug/m3,automatico
2020-01-04,19:00:00,CIPP,CE01,NO2,3.7,ug/m3,automatico
2020-01-04,20:00:00,CIPP,CE01,NO2,3.6,ug/m3,automatico
2020-01-04,21:00:00,CIPP,CE01,NO2,4.3,ug/m3,automatico
2020-01-04,22:00:00,CIPP,CE01,NO2,3.6,ug/m3,automatico
2020-01-04,23:00:00,CIPP,CE01,NO2,4,ug/m3,automatico
2020-01-05,00:00:00,CIPP,CE01,NO2,3.2,ug/m3,automatico
2020-01-05,01:00:00,CIPP,CE01,NO2,2.2,ug/m3,automatico
2020-01-05,02:00:00,CIPP,CE01,NO2,2.2,ug/m3,automatico
2020-01-05,03:00:00,CIPP,CE01,NO2,4,ug/m3,automatico
2020-01-05,04:00:00,CIPP,CE01,NO2,6,ug/m3,automatico
2020-01-05,05:00:00,CIPP,CE01,NO2,6.6,ug/m3,automatico
2020-01-05,06:00:00,CIPP,CE01,NO2,5.4,ug/m3,automatico
2020-01-05,07:00:00,CIPP,CE01,NO2,4.1,ug/m3,automatico
2020-01-05,08:00:00,CIPP,CE01,NO2,4.5,ug/m3,automatico
2020-01-05,09:00:00,CIPP,CE01,NO2,4,ug/m3,automatico
2020-01-05,10:00:00,CIPP,CE01,NO2,3.2,ug/m3,automatico
2020-01-05,11:00:00,CIPP,CE01,NO2,3.6,ug/m3,automatico
2020-01-05,12:00:00,CIPP,CE01,NO2,3,ug/m3,automatico
2020-01-05,13:00:00,CIPP,CE01,NO2,2.6,ug/m3,automatico
2020-01-05,14:00:00,CIPP,CE01,NO2,2.8,ug/m3,automatico
2020-01-05,15:00:00,CIPP,CE01,NO2,2.6,ug/m3,automatico
2020-01-05,16:00:00,CIPP,CE01,NO2,3.3,ug/m3,automatico
2020-01-05,17:00:00,CIPP,CE01,NO2,3.3,ug/m3,automatico
2020-01-05,18:00:00,CIPP,CE01,NO2,5.1,ug/m3,automatico
2020-01-05,19:00:00,CIPP,CE01,NO2,4.8,ug/m3,automatico
2020-01-05,20:00:00,CIPP,CE01,NO2,5.3,ug/m3,automatico
2020-01-05,21:00:00,CIPP,CE01,NO2,4,ug/m3,automatico
2020-01-05,22:00:00,CIPP,CE01,NO2,5,ug/m3,automatico
2020-01-05,23:00:00,CIPP,CE01,NO2,3.8,ug/m3,automatico
2020-01-06,00:00:00,CIPP,CE01,NO2,2.6,ug/m3,automatico
2020-01-06,01:00:00,CIPP,CE01,NO2,2.7,ug/m3,automatico
2020-01-06,02:00:00,CIPP,CE01,NO2,3.2,ug/m3,automatico
2020-01-06,03:00:00,CIPP,CE01,NO2,3.2,ug/m3,automatico
2020-01-06,04:00:00,CIPP,CE01,NO2,2.9,ug/m3,automatico
2020-01-06,05:00:00,CIPP,CE01,NO2,3,ug/m3,automatico
2020-01-06,06:00:00,CIPP,CE01,NO2,3.6,ug/m3,automatico
2020-01-06,07:00:00,CIPP,CE01,NO2,5.8,ug/m3,automatico
2020-01-06,08:00:00,CIPP,CE01,NO2,6.1,ug/m3,automatico
2020-01-06,09:00:00,CIPP,CE01,NO2,5.6,ug/m3,automatico
2020-01-06,10:00:00,CIPP,CE01,NO2,5.3,ug/m3,automatico
2020-01-06,11:00:00,CIPP,CE01,NO2,5.3,ug/m3,automatico
2020-01-01,01:00:00,CIPP,CE01,O3,20,ug/m3,automatico
2020-01-01,02:00:00,CIPP,CE01,O3,16,ug/m3,automatico
2020-01-01,03:00:00,CIPP,CE01,O3,5,ug/m3,automatico
2020-01-01,04:00:00,CIPP,CE01,O3,7.1,ug/m3,automatico
2020-01-01,05:00:00,CIPP,CE01,O3,14,ug/m3,automatico
2020-01-01,06:00:00,CIPP,CE01,O3,26,ug/m3,automatico
2020-01-01,07:00:00,CIPP,CE01,O3,40,ug/m3,automatico
2020-01-01,08:00:00,CIPP,CE01,O3,35,ug/m3,automatico
2020-01-01,10:00:00,CIPP,CE01,O3,37,ug/m3,automatico
2020-01-01,11:00:00,CIPP,CE01,O3,39,ug/m3,automatico
2020-01-01,12:00:00,CIPP,CE01,O3,33,ug/m3,automatico
2020-01-01,13:00:00,CIPP,CE01,O3,31,ug/m3,automatico
2020-01-01,14:00:00,CIPP,CE01,O3,27,ug/m3,automatico
2020-01-01,15:00:00,CIPP,CE01,O3,22,ug/m3,automatico
2020-01-01,16:00:00,CIPP,CE01,O3,20,ug/m3,automatico
2020-01-01,17:00:00,CIPP,CE01,O3,18,ug/m3,automatico
2020-01-01,18:00:00,CIPP,CE01,O3,17,ug/m3,automatico
2020-01-01,19:00:00,CIPP,CE01,O3,18,ug/m3,automatico
2020-01-01,20:00:00,CIPP,CE01,O3,16,ug/m3,automatico
2020-01-01,21:00:00,CIPP,CE01,O3,22,ug/m3,automatico
2020-01-01,22:00:00,CIPP,CE01,O3,26,ug/m3,automatico
2020-01-01,23:00:00,CIPP,CE01,O3,27,ug/m3,automatico
2020-01-02,00:00:00,CIPP,CE01,O3,24,ug/m3,automatico
2020-01-02,01:00:00,CIPP,CE01,O3,18,ug/m3,automatico
2020-01-02,02:00:00,CIPP,CE01,O3,20,ug/m3,automatico
2020-01-02,03:00:00,CIPP,CE01,O3,21,ug/m3,automatico
2020-01-02,04:00:00,CIPP,CE01,O3,21,ug/m3,automatico
2020-01-02,05:00:00,CIPP,CE01,O3,15,ug/m3,automatico
2020-01-02,06:00:00,CIPP,CE01,O3,7.8,ug/m3,automatico
2020-01-02,07:00:00,CIPP,CE01,O3,7.9,ug/m3,automatico
2020-01-02,08:00:00,CIPP,CE01,O3,6.7,ug/m3,automatico
2020-01-02,09:00:00,CIPP,CE01,O3,13,ug/m3,automatico
2020-01-02,10:00:00,CIPP,CE01,O3,11,ug/m3,automatico
2020-01-02,11:00:00,CIPP,CE01,O3,17,ug/m3,automatico
2020-01-02,12:00:00,CIPP,CE01,O3,24,ug/m3,automatico
2020-01-02,13:00:00,CIPP,CE01,O3,31,ug/m3,automatico
2020-01-02,14:00:00,CIPP,CE01,O3,27,ug/m3,automatico
2020-01-02,15:00:00,CIPP,CE01,O3,18,ug/m3,automatico
2020-01-02,16:00:00,CIPP,CE01,O3,14,ug/m3,automatico
2020-01-02,17:00:00,CIPP,CE01,O3,14,ug/m3,automatico
2020-01-02,18:00:00,CIPP,CE01,O3,18,ug/m3,automatico
2020-01-02,19:00:00,CIPP,CE01,O3,19,ug/m3,automatico
2020-01-02,20:00:00,CIPP,CE01,O3,13,ug/m3,automatico
2020-01-02,21:00:00,CIPP,CE01,O3,11,ug/m3,automatico
2020-01-02,22:00:00,CIPP,CE01,O3,12,ug/m3,automatico
2020-01-02,23:00:00,CIPP,CE01,O3,12,ug/m3,automatico
2020-01-03,00:00:00,CIPP,CE01,O3,11,ug/m3,automatico
2020-01-03,01:00:00,CIPP,CE01,O3,15,ug/m3,automatico
2020-01-03,02:00:00,CIPP,CE01,O3,13,ug/m3,automatico
2020-01-03,03:00:00,CIPP,CE01,O3,16,ug/m3,automatico
2020-01-03,04:00:00,CIPP,CE01,O3,22,ug/m3,automatico
2020-01-03,05:00:00,CIPP,CE01,O3,22,ug/m3,automatico
2020-01-03,06:00:00,CIPP,CE01,O3,21,ug/m3,automatico
2020-01-03,07:00:00,CIPP,CE01,O3,20,ug/m3,automatico
2020-01-03,08:00:00,CIPP,CE01,O3,24,ug/m3,automatico
2020-01-03,09:00:00,CIPP,CE01,O3,13,ug/m3,automatico
2020-01-03,10:00:00,CIPP,CE01,O3,12,ug/m3,automatico
2020-01-03,11:00:00,CIPP,CE01,O3,13,ug/m3,automatico
2020-01-03,12:00:00,CIPP,CE01,O3,12,ug/m3,automatico
2020-01-03,13:00:00,CIPP,CE01,O3,12,ug/m3,automatico
2020-01-03,14:00:00,CIPP,CE01,O3,14,ug/m3,automatico
2020-01-03,15:00:00,CIPP,CE01,O3,14,ug/m3,automatico
2020-01-03,16:00:00,CIPP,CE01,O3,17,ug/m3,automatico
2020-01-03,17:00:00,CIPP,CE01,O3,11,ug/m3,automatico
2020-01-03,18:00:00,CIPP,CE01,O3,11,ug/m3,automatico
